ID,mod01,mod02,mod03,mod04,c_mod,z_mod,Categ,mod01_01,mod01_02,mod01_03,mod01_04,mod01_05,c_mod1,z_mod1,mod02_01,mod02_02,mod02_03,mod02_04,mod02_05,mod02_06,mod02_07,c_mod2,z_mod2,mod03_01,mod03_02,mod03_03,mod03_04,mod03_05,mod03_06,mod03_07,c_mod3,z_mod3,mod04_01,mod04_02,mod04_03,mod04_04,mod04_05,mod04_06,c_mod4,z_mod4,Reg_hab_dens,Riv_net_disp_dist,Glac_lake_marine_dist,Time_since_glac,Surface_area,Max_depth,Secchi_depth,Prop_shield_litho,Clim_MWMT,Clim_MCMT,Clim_MSP,Clim_PAS
IDL42166,0,0,0,1,0.5,-0.757832269,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,-1.052377865,0.091959,269849.2129,71169.02926,10,125.8,22,4.5,1,17.46229508,-15.49508197,404.2131148,276.5737705
IDL42167,0,0,1,0,0.5,-1.375336402,MOD03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091959,208729.773,37135.63579,10.5,8.6,9.8,4.1,1,17.61311475,-14.64918033,402.704918,274.0983607
IDL42168,0,1,0,0,0.612244898,-0.117089487,MOD02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162491,47760.69485,0,11.5,15.2,9.5,4.7,0,18.36721311,-12.57377049,377.704918,244.2131148
IDL42169,0,0,1,0,0.561983471,1.331945781,MOD03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.625,0,0,0,0,0,0,0,0,0,0.162491,22764.94458,0,11.5,66.8,13.7,5.8,0,18.51311475,-12.42295082,372.9836066,239.147541
IDL42170,0,1,0,0,0.56,-0.117089487,MOD02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091959,122879.8378,22596.35794,11,20.2,9.1,4.6,1,17.95901639,-13.38360656,398.3934426,275.4098361
IDL42171,0,0,1,0,0.653061224,0.429518387,MOD03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0.162491,27613.64483,0,11.5,60.2,14.3,5.3,0,18.39672131,-12.5704918,376.8852459,243.704918
IDL42172,0,1,0,0,0.489795918,0.550409294,MOD02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,1.464189369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091959,171894.7126,56088.24312,10.5,188.2,21.9,5.2,1,17.56065574,-14.61639344,413.8032787,296.5409836
IDL42173,0,0,1,0,0.611111111,-0.472909007,MOD03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.091959,30466.50813,0,11.5,21.1,34.5,7.6,0,18.44918033,-12.01967213,369.4262295,236.8360656
IDL42174,0,1,0,0,0.444444444,0.550409294,MOD02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.625,1.464189369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165931,76235.79182,23815.21272,11,252.2,63.1,10.5,0,18.06065574,-13.16393443,399.2622951,275.8360656
IDL42175,0,0,1,0,0.592592593,1.331945781,MOD03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0.162491,18922.03521,0,11.5,203.6,24,3.3,0,18.42622951,-12.26557377,372.4098361,238
IDL42176,0,0,0,1,0,-1.085354987,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.696429357,0.091732,253305.9928,75477.53505,10,170.2,11,2.9,1,17.45901639,-15.16229508,413.0327869,295.6557377
IDL42177,0,0,1,0,0.611111111,0.429518387,MOD03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.444444444,0.686624691,0,0,0,0,0,0,0,0,0.080469,5561.126231,0,11.5,46.1,32,3.8,0,18.63114754,-9.963934426,344.8196721,215.3114754
IDL42179,0,1,0,0,0.32,0.550409294,MOD02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.625,1.464189369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091959,167435.0307,40338.56765,11,47.3,23,3.4,1,17.68032787,-14.09672131,412.5409836,293.3114754
IDL42180,0,1,0,0,0.666666667,-1.452087048,MOD02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091959,117634.8,0,11.5,22.7,11,3.1,0,18.17868852,-13.0852459,382.5245902,249.4590164
IDL42181,0,0,0,1,0.32,-0.757832269,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.375,0.696429357,0.091732,266850.1113,84240.17832,10,123.1,19,2.9,1,17.49508197,-15.27377049,409.8032787,290.6557377
IDL42182,0,1,0,0,0.48,-0.784588268,MOD02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091959,14015.06527,0,11.5,13.8,30.5,6.4,0,18.53114754,-12.00819672,368.3278689,235.4918033
IDL42183,0,1,0,0,0.408163265,1.217908074,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.72,-0.333860698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091959,226445.7986,38972.4086,10.5,174,19.8,5.3,1,17.50819672,-14.80163934,407.5081967,282.6557377
IDL42184,0,1,0,0,0.444444444,-0.784588268,MOD02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,-0.681738966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091959,232015.0196,48468.70575,10.5,308.2,23.8,5.9,1,17.49016393,-14.69836066,410.8360656,291.7704918
IDL42185,0,1,0,0,0,-0.784588268,MOD02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091959,195616.8436,30323.52602,10.5,46.2,13,4.9,1,17.52786885,-14.6147541,404.9016393,281.9344262
IDL42186,0,1,0,0,0.444444444,1.885406855,MOD02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.777777778,-0.681738966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091959,186421.1099,8696.0644,11,322.1,36.6,3.8,1,18.05245902,-13.36229508,388.4098361,259.704918
IDL42187,0,1,0,0,0.520710059,3.220404416,MOD02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,0.856133804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091959,230159.1566,44406.54625,10.5,648.3,27.5,5.9,1,17.50655738,-14.89180328,407.6721311,283.7540984
IDL42188,0,1,0,0,0.5,-1.452087048,MOD02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091959,165764.0901,40459.00413,11,9.1,10.7,6.3,1,17.72295082,-14.04754098,410.8360656,292.7704918
IDL42189,0,0,1,0,0.625,-1.375336402,MOD03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.453198831,0,0,0,0,0,0,0,0,0.080469,6645.478682,0,11.5,549.1,7,3.2,0,18.99836066,-10.29508197,368.6557377,201.8852459
IDL42190,0,0,1,0,0.6875,0.429518387,MOD03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.444444444,0.686624691,0,0,0,0,0,0,0,0,0.080469,542.378138,0,11.5,34.9,22.9,5.6,0,18.61639344,-11.58852459,361.5409836,228.6229508
IDL42191,0,0,0,1,0.408163265,-0.43030955,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.48,0.123622701,0.091959,233990.7325,55877.32181,10.5,1107.7,35.4,4.4,1,17.56229508,-15.05737705,404.1639344,277.9180328
IDL42192,0,1,0,0,0.375,1.885406855,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.666666667,1.465591877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165931,56153.81845,6500.006842,11.5,82.5,26.2,4.946439206,1,18.29180328,-12.65245902,386.0491803,258.8688525
IDL42193,0,1,0,0,0.46875,1.217908074,MOD02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8,-0.233155903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091959,161822.1623,45841.53254,10.5,162.2,12.5,4.3,1,17.69672131,-14.2147541,411.147541,291.7540984
IDL42194,0,1,0,0,0,-0.784588268,MOD02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,-0.233155903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091959,121500.0914,24854.63869,11,34,37.2,5.6,1,17.80655738,-13.76885246,403.7377049,283.8196721
IDL42195,0,0,1,0,0.72,-1.375336402,MOD03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162491,397261.3495,0,11.5,23.5,18.3,5.2,0,18.39344262,-12.45081967,374.5245902,239.5737705
IDL42196,0,1,0,0,0.489795918,-0.117089487,MOD02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.444444444,1.464189369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091959,246063.5863,62798.4523,10.5,235.5,19,6.5,1,17.51967213,-15.24754098,404.7704918,276.7377049
IDL42197,0,0,1,0,0.583333333,0.429518387,MOD03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.444444444,0.686624691,0,0,0,0,0,0,0,0,0.162491,45543.97057,0,11.5,151.8,27.1,3.6,0,18.38852459,-12.57868852,376.5081967,242.0491803
IDL42198,0,1,0,0,0.375,-0.117089487,MOD02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.444444444,1.464189369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091959,166668.9831,38992.96239,11,56.8,15,3.4,1,17.68852459,-14.05901639,412.0819672,293.2295082
IDL42199,0,0,1,0,0.578512397,2.234373176,MOD03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0.162491,28744.84702,0,11.5,125.5,14,2.7,0,18.40327869,-12.49344262,375.1803279,240.2459016
